created_file_name,passage_name,WZATB_passage,levenshtein_distance
0786_0050_NSSXV02P097A_WAIYA.txt,V02P097A_WAIYA,NMXV02P214A_BEG_WSACD VAR_TKXXV04P221D VAR_HBHXV37P159A VAR_BBKHV02P332A VAR_DWNXV04P266A VAR_ZTKXV01P376B VAR_HKMTV01P023A VAR_STBXV17P036A VAR_KHMSV04P118A VAR_BQSXV10P219A VAR_BRSXV03P1197C VAR_JWZXV05P235B VAR_THRXV04P250A VAR_KTHRV06P630A VAR_HJRTV12P522A VAR_HJIIV05P153A حدثنا معاذ بن المثنى نا @TR2_NHYZ@ نوح بن يزيد نا @TR1_SACD@ إبراهيم بن سعد أخبرني محمد بن اسحاق عن عيسى بن يعمر عن عبيد الله بن عمرو بن الفغواء الخزاعي عن أبيه قال دعاني رسول الله صلى الله عليه وسلم فأراد أن يبعثني بمال إلى أبي سفيان يقسمه في قريش بمكة بعد الفتح فجاءني عمرو بن أمية الضمري فقال أنا لك صاحب فجئت إلى رسول الله صلى الله عليه وسلم فأخبرته فقال إذا هبطت على قومه فاحذره فقد قال القائل أخوك البكري لا آمنه فخرجنا حتى إذا جئت الأبواء عارضني في قومه فأوضعت وسبقته حتى قدمت مكة فدفعت المال إلى أبي سفيان,656
0786_0051_NSSXV02P325A_WAIYA.txt,V02P325A_WAIYA,NMXV02P214A_BEG_WSACD VAR_TKXXV04P221D VAR_HBHXV37P159A VAR_BBKHV02P332A VAR_DWNXV04P266A VAR_ZTKXV01P376B VAR_HKMTV01P023A VAR_STBXV17P036A VAR_KHMSV04P118A VAR_BQSXV10P219A VAR_BRSXV03P1197C VAR_JWZXV05P235B VAR_THRXV04P250A VAR_KTHRV06P630A VAR_HJRTV12P522A VAR_HJIIV05P153A حدثنا معاذ بن المثنى نا @TR2_NHYZ@ نوح بن يزيد نا @TR1_SACD@ إبراهيم بن سعد أخبرني محمد بن اسحاق عن عيسى بن يعمر عن عبيد الله بن عمرو بن الفغواء الخزاعي عن أبيه قال دعاني رسول الله صلى الله عليه وسلم فأراد أن يبعثني بمال إلى أبي سفيان يقسمه في قريش بمكة بعد الفتح فجاءني عمرو بن أمية الضمري فقال أنا لك صاحب فجئت إلى رسول الله صلى الله عليه وسلم فأخبرته فقال إذا هبطت على قومه فاحذره فقد قال القائل أخوك البكري لا آمنه فخرجنا حتى إذا جئت الأبواء عارضني في قومه فأوضعت وسبقته حتى قدمت مكة فدفعت المال إلى أبي سفيان,658
0851_0052_BQIAV01P097A_WAIYA.txt,V01P097A_WAIYA,QRXV04P010A_BEG_WSACD VAR_HBHXV45P106A VAR_DWNXV03P200A VAR_DKHXV06P028A VAR_DKAWV01P102A VAR_DLNXV01P060A VAR_STJXV03P069A VAR_STBXV25P029A VAR_NYMXV06P3438A VAR_BQBXV05P243A VAR_BQRXV02P013A VAR_THRXV07P7274A VAR_MZTXV30P042A VAR_MZSHV12P483A VAR_IMBTV05P218A VAR_ASHDV06P087A أخبرنا أبو عبد الله الحافظ ثنا أبو العباس محمد بن يعقوب ثنا محمد بن اسحاق الصغاني ثنا زهير بن حرب ثنا @TR2_YISI@ يعقوب بن إبراهيم ثنا @TR1_SACD@ أبي عن ابن اسحاق حدثني @EW1_NUHT@ نوح بن حكيم الثقفي وكان قارئا للقرآن عن رجل من بني عروة بن مسعود يقال له داود قد ولدته أم حبيبة بنت أبي سفيان زوج النبي صلى الله عليه وسلم عن ليلى بنت قانف الثقفية قالت كنت في من غسل أم كلثوم بنت رسول الله صلى الله عليه وسلم عند وفاتها فكان أول ما أعطانا الحقاء ثم الدرع ثم الخمار ثم الملحفة ثم أدرجت بعد في الثوب الآخر قالت ورسول الله صلى الله عليه وسلم جالس عند الباب معد كفنها يناولناه ثوبا ثوبا,714
0849_0053_BQWXV03P304A_WAIYA.txt,V03P304A_WAIYA,QBXV05P243A_BEG_WSACD VAR_HBHXV45P106A VAR_DWNXV03P200A VAR_DKHXV06P028A VAR_DKAWV01P102A VAR_DLNXV01P060A VAR_STJXV03P069A VAR_STBXV25P029A VAR_NYMXV06P3438A VAR_BQRXV02P013A VAR_BQRXV04P010A VAR_THRXV07P7274A VAR_MZTXV30P042A VAR_MZSHV12P483A VAR_IMBTV05P218A VAR_ASHDV06P087A أخبرناه أبو علي الروذباري قال أخبرنا محمد بن بكر قال حدثنا أبو داود قال حدثنا أحمد بن حنبل قال حدثنا @TR2_YISI@ يعقوب بن إبراهيم قال حدثنا @TR1_SACD@ أبي عن ابن اسحاق قال حدثني @EW1_NUHT@ نوح بن حكيم الثقفي وكان قارئا للقرآن عن رجل من بني عروة بن مسعود يقال له داود قد ولدته أم حبيبة بنت أبي سفيان زوج النبي صلى الله عليه وسلم PageV05P243 عن ليلى بنت قانف الثقفية قالت كنت فيمن غسل أم كلثوم بنت رسول الله صلى الله عليه وسلم عند وفاتها فكان أول ما أعطانا رسول الله صلى الله عليه وسلم الحقاء ثم الدرع ثم الخمار ثم الملحفة ثم أدرجت بعد في الثوب الآخر قالت ورسول الله صلى الله عليه وسلم جالس عند الباب معه كفنها يناولناه ثوبا ثوبا,724
0786_0054_BQASV02P213A_WAIYA.txt,V02P213A_WAIYA,NMXV02P214A_BEG_WSACD VAR_TKXXV04P221D VAR_HBHXV37P159A VAR_BBKHV02P332A VAR_DWNXV04P266A VAR_ZTKXV01P376B VAR_HKMTV01P023A VAR_STBXV17P036A VAR_KHMSV04P118A VAR_BQSXV10P219A VAR_BRSXV03P1197C VAR_JWZXV05P235B VAR_THRXV04P250A VAR_KTHRV06P630A VAR_HJRTV12P522A VAR_HJIIV05P153A حدثنا معاذ بن المثنى نا @TR2_NHYZ@ نوح بن يزيد نا @TR1_SACD@ إبراهيم بن سعد أخبرني محمد بن اسحاق عن عيسى بن يعمر عن عبيد الله بن عمرو بن الفغواء الخزاعي عن أبيه قال دعاني رسول الله صلى الله عليه وسلم فأراد أن يبعثني بمال إلى أبي سفيان يقسمه في قريش بمكة بعد الفتح فجاءني عمرو بن أمية الضمري فقال أنا لك صاحب فجئت إلى رسول الله صلى الله عليه وسلم فأخبرته فقال إذا هبطت على قومه فاحذره فقد قال القائل أخوك البكري لا آمنه فخرجنا حتى إذا جئت الأبواء عارضني في قومه فأوضعت وسبقته حتى قدمت مكة فدفعت المال إلى أبي سفيان,706
0851_0055_BQNXV01P152A_WAIYA.txt,V01P152A_WAIYA,QRXV04P010A_BEG_WSACD VAR_HBHXV45P106A VAR_DWNXV03P200A VAR_DKHXV06P028A VAR_DKAWV01P102A VAR_DLNXV01P060A VAR_STJXV03P069A VAR_STBXV25P029A VAR_NYMXV06P3438A VAR_BQBXV05P243A VAR_BQRXV02P013A VAR_THRXV07P7274A VAR_MZTXV30P042A VAR_MZSHV12P483A VAR_IMBTV05P218A VAR_ASHDV06P087A أخبرنا أبو عبد الله الحافظ ثنا أبو العباس محمد بن يعقوب ثنا محمد بن اسحاق الصغاني ثنا زهير بن حرب ثنا @TR2_YISI@ يعقوب بن إبراهيم ثنا @TR1_SACD@ أبي عن ابن اسحاق حدثني @EW1_NUHT@ نوح بن حكيم الثقفي وكان قارئا للقرآن عن رجل من بني عروة بن مسعود يقال له داود قد ولدته أم حبيبة بنت أبي سفيان زوج النبي صلى الله عليه وسلم عن ليلى بنت قانف الثقفية قالت كنت في من غسل أم كلثوم بنت رسول الله صلى الله عليه وسلم عند وفاتها فكان أول ما أعطانا الحقاء ثم الدرع ثم الخمار ثم الملحفة ثم أدرجت بعد في الثوب الآخر قالت ورسول الله صلى الله عليه وسلم جالس عند الباب معد كفنها يناولناه ثوبا ثوبا,741
0786_0056_BQSXV09P275A_WAIYA.txt,V09P275A_WAIYA,NMXV02P214A_BEG_WSACD VAR_TKXXV04P221D VAR_HBHXV37P159A VAR_BBKHV02P332A VAR_DWNXV04P266A VAR_ZTKXV01P376B VAR_HKMTV01P023A VAR_STBXV17P036A VAR_KHMSV04P118A VAR_BQSXV10P219A VAR_BRSXV03P1197C VAR_JWZXV05P235B VAR_THRXV04P250A VAR_KTHRV06P630A VAR_HJRTV12P522A VAR_HJIIV05P153A حدثنا معاذ بن المثنى نا @TR2_NHYZ@ نوح بن يزيد نا @TR1_SACD@ إبراهيم بن سعد أخبرني محمد بن اسحاق عن عيسى بن يعمر عن عبيد الله بن عمرو بن الفغواء الخزاعي عن أبيه قال دعاني رسول الله صلى الله عليه وسلم فأراد أن يبعثني بمال إلى أبي سفيان يقسمه في قريش بمكة بعد الفتح فجاءني عمرو بن أمية الضمري فقال أنا لك صاحب فجئت إلى رسول الله صلى الله عليه وسلم فأخبرته فقال إذا هبطت على قومه فاحذره فقد قال القائل أخوك البكري لا آمنه فخرجنا حتى إذا جئت الأبواء عارضني في قومه فأوضعت وسبقته حتى قدمت مكة فدفعت المال إلى أبي سفيان,695
0351_0057_BQJXV06P103A_WAIYA.txt,V06P103A_WAIYA,QSXV07P414A_BEG_WSACD VAR_DWNXV04P015A VAR_ZZBXV18P105A VAR_NSKXV06P251A VAR_STBXV23P027A VAR_JJKXV06P259A VAR_URAXV01P138A VAR_DRQLV15P067A VAR_NSSXV02P202A VAR_NYTNV01P291A VAR_BQJXV08P127A VAR_IQDHV02P1147A VAR_LFAMV01P208A VAR_DHMTV03P260A VAR_HJRLV04P364A VAR_HJRTV17P338A أخبرناه أبو عبد الله الحافظ ثنا أبو العباس محمد بن يعقوب ثنا العباس بن محمد الدوري ثنا أبو محمد نوح بن يزيد المؤدب ثنا @TR1_SACD@ إبراهيم بن سعد عن محمد بن اسحاق عن هشام بن عروة عن أبيه عن عائشة رضي الله عنها قالت أرادت أمي أن تسمنني لدخولي على رسول الله صلى الله عليه وسلم قالت فلم أقبل عليها بشيء مما تريد حتى أطعمتني القثاء بالرطب فسمنت عليه كأحسن السمن,697
0853_0058_KHTBV17P201B_WAIYA.txt,V17P201B_WAIYA,ZTXV30P042A_BEG_WSACD VAR_HBHXV45P106A VAR_DWNXV03P200A VAR_DKHXV06P028A VAR_DKAWV01P102A VAR_DLNXV01P060A VAR_STJXV03P069A VAR_STBXV25P029A VAR_NYMXV06P3438A VAR_BQBXV05P243A VAR_BQRXV02P013A VAR_BQRXV04P010A VAR_THRXV07P7274A VAR_MZSHV12P483A VAR_IMBTV05P218A VAR_ASHDV06P087A أخبرنا به أبو الفرج بن قدامة وأبو الحسن بن البخاري وأبو الغنائم بن علان وأحمد بن شيبان وزينب بنت مكي قالوا أخبرنا حنبل بن عبد الله قال أخبرنا أبو القاسم بن الحصين قال أخبرنا أبو علي بن المذهب قال أخبرنا أبو بكر القطيعي قال حدثنا عبد الله بن أحمد بن حنبل قال حدثني أبي قال حدثنا @TR2_YISI@ يعقوب قال حدثنا @TR1_SACD@ أبي عن ابن اسحاق قال حدثني @EW1_NUHT@ نوح بن حكيم الثقفي وكان قارئا للقرآن عن رجل من بني عروة بن مسعود يقال له داود قد ولدته أم حبيبة بنت أبي سفيان زوج النبي صلى الله عليه وسلم عن ليلى بنت قانف الثقفية قالت كنت فيمن غسل أم كلثوم بنت رسول الله صلى الله عليه وسلم عند وفاتها وكان أول ما أعطانا رسول صلى الله عليه وسلم الحقاء ثم الدرع ثم الخمار ثم الملحفة ثم أدرجت بعد في الثوب الخامس ورسول الله صلى الله عليه وسلم جالس عند PageV30P042 الباب معه كفنها يناولناه ثوبا ثوبا,823
0314_0059_KHTBV20P020A_WAIYA.txt,V20P020A_WAIYA,AKHV01P084A_BEG_WSACD VAR_HBHXV02P272A VAR_HBHXV44P346A VAR_HBHXV45P405B VAR_MDRXV02P931A VAR_BKHBV06P462B VAR_ZTKXV02P212D VAR_SJRMV01P078A VAR_ZZBXV02P121B VAR_MYWXV13P048A VAR_MYWXV13P064A VAR_THQXV01P070C VAR_THSMV01P043A VAR_BMMXV01P073A VAR_AAKHV01P084A VAR_DRKNV01P089B VAR_DRKNV01P091A VAR_DRKNV01P127A VAR_IMAQV01P038A VAR_AGHTV01P068B VAR_TMTTV02P270B VAR_MGHSV01P058B VAR_MGHSV01P1031B VAR_HYGHV01P143C VAR_HYGHV01P244E VAR_HYGHV01P244F VAR_HYGHV04P352F VAR_HYKUV01P240B VAR_HYMXV01P130D VAR_AAIBV01P290C VAR_AAIBV02P150B VAR_HJRTV11P680B VAR_HJRTV15P411B VAR_HJRTV16P954A VAR_HJRTV16P966A VAR_HJIIV07P420B VAR_HJIIV08P421B VAR_HJIIV09P376B أخبرنا أبو عبد الله محمد بن المسيب بن إسحاق الأرغياني ثنا الحسين بن سيار الحراني ثنا @TR1_SACD@ إبراهيم يعني ابن سعد عن ابن إسحاق حدثني سعيد المقبري عن عطاء مولى أم صبية عن أبي هريرة قال سمعت رسول الله صلى الله عليه وسلم يقول لولا أن أشق على أمتي لأمرتهم بالسواك عند كل صلاة ولأخرت العشاء إلى ثلث الليل الأول فإنه إذا مضى ثلث الليل الأول هبط الله عز وجل إلى السماء الدنيا فلم يزل هنالك حتى يطلع الفجر فيقول قائل ألا سائل فيعطى ألا داع فيستجاب ألا سقيم ألا مذنب يستغفر فيغفر له,864
0845_0060_WHNXV01P128A_WAIYA.txt,V01P128A_WAIYA,LNXV01P060A_BEG_WSACD VAR_HBHXV45P106A VAR_DWNXV03P200A VAR_DKHXV06P028A VAR_DKAWV01P102A VAR_STJXV03P069A VAR_STBXV25P029A VAR_NYMXV06P3438A VAR_BQBXV05P243A VAR_BQRXV02P013A VAR_BQRXV04P010A VAR_THRXV07P7274A VAR_MZTXV30P042A VAR_MZSHV12P483A VAR_IMBTV05P218A VAR_ASHDV06P087A حدثنا إبراهيم بن سعيد الجوهري حدثنا يعقوب بن إبراهيم بن سعد حدثنا أبي عن ابن اسحاق حدثني @EW1_NUHT@ نوح بن حكيم الثقفي وكان قارئا للقرآن عن رجل من بني عروة بن مسعود يقال له داود ولدته أم حبيبة بنت أبي سفيان زوج النبي صلى الله عليه وسلم PageV01P060 عن ليلى بنت قانف الثقفية قالت كنت فيمن غسل أم كلثوم بنت رسول الله صلى الله عليه وسلم عند وفاتها فكان أول ما أعطانا رسول الله صلى الله عليه وسلم الحقا ثم الدرع ثم الخمار ثم الملحفة ثم أدرجت بعد في الثوب الآخر قالت ورسول الله صلى الله عليه وسلم جالس على الباب معه كفنها يناولناه ثوبا ثوبا,744
0845_0061_WHWXV01P519B_WAIYA.txt,V01P519B_WAIYA,LNXV01P060A_BEG_WSACD VAR_HBHXV45P106A VAR_DWNXV03P200A VAR_DKHXV06P028A VAR_DKAWV01P102A VAR_STJXV03P069A VAR_STBXV25P029A VAR_NYMXV06P3438A VAR_BQBXV05P243A VAR_BQRXV02P013A VAR_BQRXV04P010A VAR_THRXV07P7274A VAR_MZTXV30P042A VAR_MZSHV12P483A VAR_IMBTV05P218A VAR_ASHDV06P087A حدثنا إبراهيم بن سعيد الجوهري حدثنا يعقوب بن إبراهيم بن سعد حدثنا أبي عن ابن اسحاق حدثني @EW1_NUHT@ نوح بن حكيم الثقفي وكان قارئا للقرآن عن رجل من بني عروة بن مسعود يقال له داود ولدته أم حبيبة بنت أبي سفيان زوج النبي صلى الله عليه وسلم PageV01P060 عن ليلى بنت قانف الثقفية قالت كنت فيمن غسل أم كلثوم بنت رسول الله صلى الله عليه وسلم عند وفاتها فكان أول ما أعطانا رسول الله صلى الله عليه وسلم الحقا ثم الدرع ثم الخمار ثم الملحفة ثم أدرجت بعد في الثوب الآخر قالت ورسول الله صلى الله عليه وسلم جالس على الباب معه كفنها يناولناه ثوبا ثوبا,719
0792_0062_TMTTV01P470A_WAIYA.txt,V01P470A_WAIYA,HRXV04P250A_BEG_WSACD VAR_TKXXV04P221D VAR_HBHXV37P159A VAR_BBKHV02P332A VAR_DWNXV04P266A VAR_ZTKXV01P376B VAR_HKMTV01P023A VAR_QNMXV02P214A VAR_STBXV17P036A VAR_KHMSV04P118A VAR_BQSXV10P219A VAR_BRSXV03P1197C VAR_JWZXV05P235B VAR_KTHRV06P630A VAR_HJRTV12P522A VAR_HJIIV05P153A أنبأنا عبد الوهاب بن علي بن سكينة بإسناده إلى سليمان بن الأشعث قال حدثنا محمد بن يحيى بن فارس حدثنا @TR2_NHYZ@ نوح بن يزيد بن سيار المؤدب حدثنا @TR1_SACD@ إبراهيم بن سعد حدثني ابن اسحاق عن @EW1_IMMH@ عيسى بن معمر عن عبد الله بن عمرو بن الفغواء الخزاعي عن أبيه أنه قال دعاني رسول الله صلى الله عليه وسلم وقد أراد أن يبعثني بمال إلى أبي سفيان يقسمه في قريش بمكة بعد الفتح فقال التمس صاحبا فجاء عمرو بن أمية الضمري فقال بلغني أنك تريد الخروج وتلتمس صاحبا قلت أجل قال فأنا لك صاحب فجئت رسول الله صلى الله عليه وسلم فقلت قد وجدت فقال من فقلت عمرو بن أمية فقال إذا هبطت بلاد قومه فاحذره فإنه قد قال القائل أخوك البكري ولا تأمنه,750
0786_0063_DHTIV02P219B_WAIYA.txt,V02P219B_WAIYA,NMXV02P214A_BEG_WSACD VAR_TKXXV04P221D VAR_HBHXV37P159A VAR_BBKHV02P332A VAR_DWNXV04P266A VAR_ZTKXV01P376B VAR_HKMTV01P023A VAR_STBXV17P036A VAR_KHMSV04P118A VAR_BQSXV10P219A VAR_BRSXV03P1197C VAR_JWZXV05P235B VAR_THRXV04P250A VAR_KTHRV06P630A VAR_HJRTV12P522A VAR_HJIIV05P153A حدثنا معاذ بن المثنى نا @TR2_NHYZ@ نوح بن يزيد نا @TR1_SACD@ إبراهيم بن سعد أخبرني محمد بن اسحاق عن عيسى بن يعمر عن عبيد الله بن عمرو بن الفغواء الخزاعي عن أبيه قال دعاني رسول الله صلى الله عليه وسلم فأراد أن يبعثني بمال إلى أبي سفيان يقسمه في قريش بمكة بعد الفتح فجاءني عمرو بن أمية الضمري فقال أنا لك صاحب فجئت إلى رسول الله صلى الله عليه وسلم فأخبرته فقال إذا هبطت على قومه فاحذره فقد قال القائل أخوك البكري لا آمنه فخرجنا حتى إذا جئت الأبواء عارضني في قومه فأوضعت وسبقته حتى قدمت مكة فدفعت المال إلى أبي سفيان,635
0351_0064_DHSLV01P425B_WAIYA.txt,V01P425B_WAIYA,QSXV07P414A_BEG_WSACD VAR_DWNXV04P015A VAR_ZZBXV18P105A VAR_NSKXV06P251A VAR_STBXV23P027A VAR_JJKXV06P259A VAR_URAXV01P138A VAR_DRQLV15P067A VAR_NSSXV02P202A VAR_NYTNV01P291A VAR_BQJXV08P127A VAR_IQDHV02P1147A VAR_LFAMV01P208A VAR_DHMTV03P260A VAR_HJRLV04P364A VAR_HJRTV17P338A أخبرناه أبو عبد الله الحافظ ثنا أبو العباس محمد بن يعقوب ثنا العباس بن محمد الدوري ثنا أبو محمد نوح بن يزيد المؤدب ثنا @TR1_SACD@ إبراهيم بن سعد عن محمد بن اسحاق عن هشام بن عروة عن أبيه عن عائشة رضي الله عنها قالت أرادت أمي أن تسمنني لدخولي على رسول الله صلى الله عليه وسلم قالت فلم أقبل عليها بشيء مما تريد حتى أطعمتني القثاء بالرطب فسمنت عليه كأحسن السمن,619
0843_0065_MAQRV01P113A_WAIYA.txt,V01P113A_WAIYA,KHXV06P028A_BEG_WSACD VAR_HBHXV45P106A VAR_DWNXV03P200A VAR_DKAWV01P102A VAR_DLNXV01P060A VAR_STJXV03P069A VAR_STBXV25P029A VAR_NYMXV06P3438A VAR_BQBXV05P243A VAR_BQRXV02P013A VAR_BQRXV04P010A VAR_THRXV07P7274A VAR_MZTXV30P042A VAR_MZSHV12P483A VAR_IMBTV05P218A VAR_ASHDV06P087A حدثنا فضيل بن سهل ثنا @TR2_YISI@ يعقوب بن إبراهيم بن سعد ثنا @TR1_SACD@ أبي عن ابن اسحاق حدثني @EW1_NUHT@ نوح بن حكيم الثقفي وكان قارئا للقرآن عن رجل من ولد عروة بن مسعود يقال له داود قد ولدته أم حبيبة بنت أبي سفيان عن ليلى بنت قانف الثقفية قالت كنت فيمن غسل بنت النبي صلى الله عليه وسلم أم كلثوم عند وفاتها فكان أول ما أعطانا رسول الله صلى الله عليه وسلم الحقو ثم الدرع ثم الخمار ثم الملحفة ثم أدرجت بعد في الثوب الآخر قالت: ورسول الله صلى الله عليه وسلم عند الباب معه كفنها يناولنا ثوبا ثوبا,659
0786_0066_ZYTXV01P242A_WAIYA.txt,V01P242A_WAIYA,NMXV02P214A_BEG_WSACD VAR_TKXXV04P221D VAR_HBHXV37P159A VAR_BBKHV02P332A VAR_DWNXV04P266A VAR_ZTKXV01P376B VAR_HKMTV01P023A VAR_STBXV17P036A VAR_KHMSV04P118A VAR_BQSXV10P219A VAR_BRSXV03P1197C VAR_JWZXV05P235B VAR_THRXV04P250A VAR_KTHRV06P630A VAR_HJRTV12P522A VAR_HJIIV05P153A حدثنا معاذ بن المثنى نا @TR2_NHYZ@ نوح بن يزيد نا @TR1_SACD@ إبراهيم بن سعد أخبرني محمد بن اسحاق عن عيسى بن يعمر عن عبيد الله بن عمرو بن الفغواء الخزاعي عن أبيه قال دعاني رسول الله صلى الله عليه وسلم فأراد أن يبعثني بمال إلى أبي سفيان يقسمه في قريش بمكة بعد الفتح فجاءني عمرو بن أمية الضمري فقال أنا لك صاحب فجئت إلى رسول الله صلى الله عليه وسلم فأخبرته فقال إذا هبطت على قومه فاحذره فقد قال القائل أخوك البكري لا آمنه فخرجنا حتى إذا جئت الأبواء عارضني في قومه فأوضعت وسبقته حتى قدمت مكة فدفعت المال إلى أبي سفيان,660
0526_0067_ZYTXV01P243B_WAIYA.txt,V01P243B_WAIYA,YMMV01P022A_BEG_WSACD حدثنا @TR2_AMIB@ أحمد بن محمد بن أيوب عن @TR1_SACD@ إبراهيم بن سعد عن محمد بن إسحاق حدثني الأعمش عن من لا أتهم عن أبي الضحى مسلم بن صبيح عن مسروق بن الأجدع عن عبد الله بن مسعود قال سألناه عن هؤلاء الآيات @QURS03A169_BEG ولا تحسبن الذين قتلوا في سبيل الله أمواتا بل أحياء عند ربهم يرزقون @QURS03A168_END فقال أما إنا قد سألنا عنها فقيل لنا إنه لما أصيب PageV01P022 إخوانكم بأحد جعل الله تبارك وتعالى أرواحهم في أجواف طير خضر ترد أنهار الجنة فتأكل من وهادها وتأوي إلى قناديل من ذهب في ظل العرش فيقولون ربنا لا فوق ما أعطيتنا الجنة نأكل منها حيث شئنا ثم يطلع عليهم اطلاعة فيقول يا عبادي ما تشتهون فأزيدكم فيقولون ربنا لا فوق ما أعطيتنا الجنة نأكل منها حيث شئنا إلا أنا نحب أن ترد أرواحنا إلى أجسادنا ثم نرد إلى الدنيا فنقاتل حتى نقتل فيك مرة أخرى. @DYMMV01P022A_END_WSACD PageV01P023 # @COMMENT: A similar passage is found in WZATB on HSNXV02P120A and in WSFAB and WAIYA. @EC_01/03/23@ ### ||| ذكر من خرجوا على الرسول إلى حمراء الأسد SEE_HSNXV02P121A,557
1036_0068_DWNXV03P086A_WAIYA.txt,V03P086A_WAIYA,WRXV02P213A_BEG_WSACD VAR_BRSXV01P398A VAR_TLBXV06P2572C وروى @TR1_SACD@ إبراهيم بن سعد عن ابن اسحاق عن الزهري عن سنان بن أبي سنان الدؤلي عن حسين بن علي عن النبي صلى الله عليه وسلم حديثا في ابن صائد اختلفتم وأنا بين أظهركم وأنتم بعدي أشد اختلافا,182
0544_0069_TMSXV03P494A_WAIYA.txt,V03P494A_WAIYA,HRXV02P303A_BEG_WSACD VAR_YSSXV02P560A VAR_MKKXV04P173A روى @TR1_SACD@ إبراهيم بن سعد عن ابن اسحاق عن يحيى بن عروة بن الزبير عن أبيه عن زبان قال رأيت النبي صلى الله عليه وسلم وهو نازل بوادي الشوحط,152
1395_0070_TMKXV01P175A_WAIYA.txt,V01P175A_WAIYA,BHXV21P145A_BEG_WSACD حدثنا @TR2_YISI@ يعقوب حدثنا @TR1_SACD@ أبي عن ابن إسحاق قال حدثني حميد الطويل عن أنس بن مالك قال قال رسول الله صلى الله عليه وسلم إذا حضرت الصلاة وقرب العشاء فابدءوا بالعشاء @HBHXV21P145A_END_WSACD PageV21P145 # @COMMENT: This passage is not found in the redaction of Ibn Hishām. Placement is based on content,271
0370_0071_TMSXV04P044A_WAIYA.txt,V04P044A_WAIYA,YGHV03P031A_BEG_WSACD VAR_HBHXV43P380A VAR_HJIIV09P181A حدثنا عبد الله حدثنى أبى حدثنا @TR2_YISI@ يعقوب قال حدثنا @TR1_SACD@ أبى عن ابن إسحاق قال حدثنى يزيد بن رومان عن عروة عن عائشة قالت أمر رسول الله صلى الله عليه وسلم بالقتلى أن يطرحوا فى القليب وقف عليهم رسول الله صلى الله عليه وسلم فقال يا أهل القليب هل وجدتم ما وعد ربكم حقا فإنى قد وجدت ما وعدنى ربى حقا فقال له أصحابه يا رسول الله أتكلم قوما موتى فذكر نحوه,351
0180_0072_ANSSV06P212A_WAIYA.txt,V06P212A_WAIYA,KHBV07P204A_BEG_WSACD VAR_HBHXV18P265A @TR2_YISI@ يعقوب بن إبراهيم قال نا @TR1_SACD@ أبي عن ابن اسحاق قال حدثني أبان بن صالح أن قسيما مولى عمارة بن عقبة حدثه أن قزعة حدثه أن أبا سعيد الخدري حدثه أن النبي صلى الله عليه وسلم قال لا تشد الرحال إلا إلى ثلاثة مساجد المسجد الحرام ومسجدي هذا ومسجد الأقصى,330
0447_0073_TNKXV01P229A_WAIYA.txt,V01P229A_WAIYA,MKXV01P158A_BEG_WSACD حدثنا عبيد الله بن سعد حدثنا @TR2_YISI@ عمي حدثنا @TR1_SACD@ أبي عن ابن اسحاق قال حدثني عمر بن حسين من آل حاطب عن نافع عن ابن عمر أن النبي صلى الله عليه وسلم قال في اليتيمة لا تنكح إلا بإذنها. @TMKXV01P158A_END_WSACD PageV01P158 # @COMMENT: This passage is not found in the redaction of Ibn Hishām. Placement is based on content. TMKXV01P158A states: وفي الحديث قصة. سألت محمدا عن هذا الحديث فقال لا أعرف هذا الحديث إلا من حديث ابن اسحاق. @EC_11/21/23@ ### ||| فصة خولة بنت حكيم,349
0392_0074_HBHXV37P487A_WAIYA.txt,V37P487A_WAIYA,TKXV01P268A_BEG_WSACD حدثنا أحمد بن محمد قال حدثنا @TR1_SACD@ إبراهيم بن سعد عن SEE_HSNXV01P649A اسحاق قال سهيل بن عمرو أبو يزيد أعلم من شفته السفلى,154
0392_0075_TTXXV04P441A_WAIYA.txt,V04P441A_WAIYA,TKXV01P268A_BEG_WSACD حدثنا أحمد بن محمد قال حدثنا @TR1_SACD@ إبراهيم بن سعد عن SEE_HSNXV01P649A اسحاق قال سهيل بن عمرو أبو يزيد أعلم من شفته السفلى,163
0187_0076_ANSSV07P139A_WAIYA.txt,V07P139A_WAIYA,YGHV01P204A_BEG_WSACD VAR_HBHXV38P221A VAR_HJRTV16P577A VAR_HJIIV08P308A حدثنا يعقوب حدثنا أبى عن ابن اسحاق حدثنى عمر بن عبد الله بن عروة بن الزبير عن عروة بن الزبير عمن حدثه من أصحاب رسول الله صلى الله عليه وسلم قال كان رسول الله صلى الله عليه وسلم يأمرنا أن نصنع المساجد فى دورنا وأن نصلح صنعتها ونطهرها,267
0187_0077_NSKXV07P170A_WAIYA.txt,V07P170A_WAIYA,YGHV01P204A_BEG_WSACD VAR_HBHXV38P221A VAR_HJRTV16P577A VAR_HJIIV08P308A حدثنا يعقوب حدثنا أبى عن ابن اسحاق حدثنى عمر بن عبد الله بن عروة بن الزبير عن عروة بن الزبير عمن حدثه من أصحاب رسول الله صلى الله عليه وسلم قال كان رسول الله صلى الله عليه وسلم يأمرنا أن نصنع المساجد فى دورنا وأن نصلح صنعتها ونطهرها,222
