created_file_name,passage_name,WZATB_passage,levenshtein_distance
1065_0050_NSSXV02P097A_WAIYA.txt,V02P097A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,672
1065_0051_NSSXV02P325A_WAIYA.txt,V02P325A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,675
1065_0052_BQIAV01P097A_WAIYA.txt,V01P097A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,723
1065_0053_BQWXV03P304A_WAIYA.txt,V03P304A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,773
1065_0054_BQASV02P213A_WAIYA.txt,V02P213A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,710
1065_0055_BQNXV01P152A_WAIYA.txt,V01P152A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,739
1065_0056_BQSXV09P275A_WAIYA.txt,V09P275A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,713
1065_0057_BQJXV06P103A_WAIYA.txt,V06P103A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,703
1065_0058_KHTBV17P201B_WAIYA.txt,V17P201B_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,892
1065_0059_KHTBV20P020A_WAIYA.txt,V20P020A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,954
1065_0060_WHNXV01P128A_WAIYA.txt,V01P128A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,748
1065_0061_WHWXV01P519B_WAIYA.txt,V01P519B_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,718
1065_0062_TMTTV01P470A_WAIYA.txt,V01P470A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,776
1065_0063_DHTIV02P219B_WAIYA.txt,V02P219B_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,636
1065_0064_DHSLV01P425B_WAIYA.txt,V01P425B_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,617
1065_0065_MAQRV01P113A_WAIYA.txt,V01P113A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,675
1065_0066_ZYTXV01P242A_WAIYA.txt,V01P242A_WAIYA,SNXV02P119D_BEG_WZATB قال ابن إسحاق وحدثني إسماعيل بن أمية عن أبي الزبير عن ابن عباس قال قال رسول الله صلى الله عليه وسلم لما أصيب إخوانكم بأحد جعل الله أرواحهم في أجواف طير خضر ترد أنهار الجنة وتأكل من ثمارها وتأوي إلى قناديل من ذهب في ظل العرش فلما وجدوا طيب مشربهم ومأكلهم وحسن مقيلهم قالوا يا ليت إخواننا يعلمون ما صنع الله بنا لئلا يزهدوا في الجهاد ولا ينكلوا عن الحرب فقال الله تعالى فأنا أبلغهم عنكم فأنزل الله على رسوله صلى الله عليه وسلم هؤلاء الآيات @QURS003A169_BEG ولا تحسبن @QURS003A169_END,647
1197_0067_ZYTXV01P243B_WAIYA.txt,V01P243B_WAIYA,SNXV02P242B_BEG_WZATB قال ابن إسحاق وقد حدثني محمد بن جعفر بن الزبير عن عروة بن الزبير عن عائشة أم المؤمنين أنها قالت لم يقتل من نسائهم إلا امرأة واحدة قالت والله إنها لعندي تحدث معي وتضحك ظهرا وبطنا ورسول الله صلى الله عليه وسلم يقتل رجالها في السوق إذ هتف هاتف باسمها أين فلانة قالت أنا والله قالت قلت لها ويلك مالك قالت أقتل قلت ولم قالت لحدث أحدثته قالت فانطلق بها فضربت عنقها فكانت عائشة تقول فو الله ما أنسى عجبا منها طيب نفسها وكثرة ضحكها وقد عرفت أنها تقتل,602
0838_0068_DWNXV03P086A_WAIYA.txt,V03P086A_WAIYA,SNXV01P695D_BEG_WZATB المجذر بن ذياد بن عمرو بن زمزمة بن عمرو بن عمارة بن مالك بن غصينة بن عمرو بن بتيرة بن مشنو بن قسر بن تيم بن إراش بن عامر بن عميلة بن قسميل بن فران بن بلي بن عمرو بن الحاف بن قضاعة,179
1111_0069_TMSXV03P494A_WAIYA.txt,V03P494A_WAIYA,SNXV02P169C_BEG_WZATB قال حدثنا أبو محمد عبد الملك بن هشام قال حدثنا زياد بن عبد الله البكائي عن محمد بن إسحاق المطلبي قال حدثني عاصم بن عمر بن قتادة قال قدم على رسول الله صلى الله عليه وسلم بعد أحد رهط من عضل والقارة,150
0158_0070_TMKXV01P175A_WAIYA.txt,V01P175A_WAIYA,SNXV01P159B_BEG_WZATB قال ابن إسحاق حدثني المطلب بن عبد الله بن قيس بن مخرمة عن أبيه عن جده قيس بن مخرمة قال ولدت أنا ورسول الله صلى الله عليه وسلم عام الفيل فنحن لدان,273
0630_0071_TMSXV04P044A_WAIYA.txt,V04P044A_WAIYA,SNXV01P586I_BEG_WZATB قال ابن إسحاق فحدثني محمد بن مسلم الزهري عن عروة بن الزبير عن أسامة بن زيد بن حارثة حب رسول الله صلى الله عليه وسلم قال ركب رسول الله صلى الله عليه وسلم إلى سعد بن عبادة يعوده من شكو أصابه على PageV01P586 حمار عليه إكاف فوقه قطيفة فدكية مختطمة بحبل من ليف وأردفني رسول الله صلى الله عليه وسلم خلفه قال فمر بعبد الله بن أبي وهو في ظل مزاحم أطمه,330
0867_0072_ANSSV06P212A_WAIYA.txt,V06P212A_WAIYA,SNXV01P703F_BEG_WZATB قال ابن إسحاق ومن بني عامر بن مالك بن النجار وعامر مبذول ثم من بني عتيك بن عمرو بن مبذول ثعلبة بن عمرو بن محصن بن عمرو بن عتيك وسهل بن عتيك بن عمرو بن النعمان بن عتيك والحارث بن الصمة بن عمرو بن عتيك كسر به بالروحاء فضرب له رسول الله صلى الله عليه وسلم بسهمه ثلاثة نفر ومن بني عمرو بن مالك بن النجار وهم بنو حديلة ثم من بني قيس ابن عبيد بن زيد بن معاوية بن عمرو بن مالك بن النجار,325
0689_0073_TNKXV01P229A_WAIYA.txt,V01P229A_WAIYA,SNXV01P625F_BEG_WZATB قال ابن إسحاق ثم تزاحف الناس ودنا بعضهم من بعض وقد أمر رسول الله صلى الله عليه وسلم أصحابه أن لا يحملوا حتى يأمرهم وقال إن اكتنفكم القوم PageV01P625 فانضحوهم عنكم بالنبل ورسول الله صلى الله عليه وسلم في العريش معه أبو بكر الصديق فكانت وقعة بدر يوم الجمعة صبيحة سبع عشرة من شهر رمضان,369
1423_0074_HBHXV37P487A_WAIYA.txt,V37P487A_WAIYA,SNXV02P437B_BEG_WZATB قال ابن إسحاق وحدثني ابن شهاب الزهري عن عبيد الله بن عبد الله بن عتبة بن مسعود قال أقام رسول الله صلى الله عليه وسلم بمكة بعد فتحها خمس عشرة ليلة يقصر الصلاة,131
1423_0075_TTXXV04P441A_WAIYA.txt,V04P441A_WAIYA,SNXV02P437B_BEG_WZATB قال ابن إسحاق وحدثني ابن شهاب الزهري عن عبيد الله بن عبد الله بن عتبة بن مسعود قال أقام رسول الله صلى الله عليه وسلم بمكة بعد فتحها خمس عشرة ليلة يقصر الصلاة,152
0453_0076_ANSSV07P139A_WAIYA.txt,V07P139A_WAIYA,SNXV01P454C_BEG_WZATB قال ابن إسحاق فحدثني عبادة بن الوليد بن عبادة بن الصامت عن أبيه الوليد عن جده عبادة بن الصامت وكان أحد النقباء قال بايعنا رسول الله صلى الله عليه وسلم بيعة الحرب وكان عبادة من الاثني عشر الذين بايعوه في العقبة الأولى على بيعة النساء على السمع والطاعة في عسرنا ويسرنا ومنشطنا ومكرهنا وأثرة علينا وأن لا ننازع الأمر أهله وأن نقول بالحق أينما كنا لا نخاف في الله لومة لائم,257
0755_0077_NSKXV07P170A_WAIYA.txt,V07P170A_WAIYA,SNXV01P657C_BEG_WZATB قال ابن إسحاق حدثني يزيد بن أبي حبيب عن بكير بن عبد الله بن الأشج عن سليمان بن يسار عن أبي إسحاق الدوسي عن أبي هريرة قال بعث رسول الله صلى الله عليه وسلم سرية أنا فيها فقال لنا إن ظفرتم بهبار ابن الأسود أو الرجل الآخر الذي سبق معه إلى زينب,209
0469_0078_MWXXV01P168A_WAIYA.txt,V01P168A_WAIYA,SNXV01P465G_BEG_WZATB قال ابن إسحاق وعقبة بن وهب بن كلدة بن الجعد بن هلال بن الحارث ابن عمرو بن عدي بن جشم بن عوف بن بهثة بن عبد الله بن غطفان بن سعد بن قيس بن عيلان حليف لهم شهد بدرا وكان ممن خرج إلى رسول الله صلى الله عليه وسلم مهاجرا من المدينة إلى مكة فكان يقال له مهاجري أنصاري,264
0887_0079_DRQSV04P255A_WAIYA.txt,V04P255A_WAIYA,SNXV01P710B_BEG_WZATB ومن عبد الدار بن قصي النضر بن الحارث بن كلدة بن علقمة بن عبد مناف ابن عبد الدار قتله علي بن أبي طالب صبرا عند رسول الله صلى الله عليه وسلم بالصفراء فيما يذكرون,137
1631_0080_SHBMV01P201A_WAIYA.txt,V01P201A_WAIYA,SNXV02P651E_BEG_WZATB قال ابن إسحاق وحدثني سعيد بن عبيد بن السباق عن محمد بن أسامة عن أبيه أسامة بن زيد قال لما ثقل رسول الله صلى الله عليه وسلم هبطت وهبط الناس معي إلى المدينة فدخلت على رسول الله صلى الله عليه وسلم وقد أصمت فلا يتكلم فجعل يرفع يده إلى السماء ثم يضعها علي فأعرف أنه يدعو لي,203
0216_0081_SHBMV01P402A_WAIYA.txt,V01P402A_WAIYA,SNXV01P219B_BEG_WZATB قال ابن إسحاق وحدثني عاصم بن عمر بن قتادة الأنصاري عن محمود بن لبيد عن عبد الله بن عباس قال قال سلمان فلما سمعتها أخذتني العرواء,147
1111_0082_SHBMV02P207A_WAIYA.txt,V02P207A_WAIYA,SNXV02P169C_BEG_WZATB قال حدثنا أبو محمد عبد الملك بن هشام قال حدثنا زياد بن عبد الله البكائي عن محمد بن إسحاق المطلبي قال حدثني عاصم بن عمر بن قتادة قال قدم على رسول الله صلى الله عليه وسلم بعد أحد رهط من عضل والقارة,172
0323_0083_BQWXV05P024B_WAIYA.txt,V05P024B_WAIYA,SNXV01P322C_BEG_WZATB معه امرأته ليلى بنت أبي حثمة بن حذافة بن غانم ابن عامر بن عبد الله بن عوف بن عبيد بن عويج بن عدي بن كعب ومن بني عامر بن لؤي أبو سبرة بن أبي رهم بن عبد العزى بن أبي قيس PageV01P322 ابن عبد ود بن نصر بن مالك بن حسل بن عامر ويقال بل أبو حاطب بن عمرو بن عبد شمس بن عبد ود بن نصر بن مالك بن حسل بن عامر بن لؤي ويقال هو أول من قدمها ومن بني الحارث بن فهر سهيل بن بيضاء وهو سهيل بن وهب بن ربيعة بن هلال بن أهيب بن ضبة بن الحارث فكان هؤلاء العشرة أول من خرج من المسلمين إلى أرض الحبشة فيما بلغني,627
0819_0084_KTHSV03P542A_WAIYA.txt,V03P542A_WAIYA,SNXV01P690F_BEG_WZATB قال ابن إسحاق ومن حلفائهم من بني أنيف أبو عقيل بن عبد الله بن ثعلبة ابن بيحان بن عامر بن الحارث بن مالك بن عامر بن أنيف بن جشم بن عبد الله ابن تيم بن إراش بن عامر بن عميلة بن قسميل بن فران بن بلي بن عمرو ابن الحاف بن قضاعة رجلان,233
0819_0085_KTHBV04P286A_WAIYA.txt,V04P286A_WAIYA,SNXV01P690F_BEG_WZATB قال ابن إسحاق ومن حلفائهم من بني أنيف أبو عقيل بن عبد الله بن ثعلبة ابن بيحان بن عامر بن الحارث بن مالك بن عامر بن أنيف بن جشم بن عبد الله ابن تيم بن إراش بن عامر بن عميلة بن قسميل بن فران بن بلي بن عمرو ابن الحاف بن قضاعة رجلان,235
1200_0086_SHBMV02P2236L_WAIYA.txt,V02P2236L_WAIYA,SNXV02P244C_BEG_WZATB قال ابن إسحاق وحدثني شعبة بن الحجاج عن عبد الملك بن عمير عن عطية القرظي قال كان رسول الله صلى الله عليه وسلم قد أمر أن يقتل من بني قريظة كل من أنبت منهم وكنت غلاما فوجدوني لم أنبت فخلوا سبيلي,169
1122_0087_SHBMV02P379G_WAIYA.txt,V02P379G_WAIYA,SNXV02P176C_BEG_WZATB قال ابن إسحاق وكان مما قيل في ذلك من الشعر قول خبيب بن عدي حين بلغه أن القوم قد اجتمعوا لصلبه,99
1423_0088_SHBMV03P458N_WAIYA.txt,V03P458N_WAIYA,SNXV02P437B_BEG_WZATB قال ابن إسحاق وحدثني ابن شهاب الزهري عن عبيد الله بن عبد الله بن عتبة بن مسعود قال أقام رسول الله صلى الله عليه وسلم بمكة بعد فتحها خمس عشرة ليلة يقصر الصلاة,131
0920_0089_SHBMV04P020G_WAIYA.txt,V04P020G_WAIYA,SNXV02P011C_BEG_WZATB قال ابن إسحاق وقال علي بن أبي طالب في يوم بدر,98
1118_0090_SHBMV04P213J_WAIYA.txt,V04P213J_WAIYA,SNXV02P173D_BEG_WZATB قال ابن إسحاق حدثني يحيى بن عباد بن عبد الله بن الزبير عن أبيه عباد عن عقبة بن الحارث قال سمعته يقول ما أنا والله قتلت خبيبا لأني كنت أصغر من ذلك ولكن أبا ميسرة أخا بني عبد الدار أخذ الحربة فجعلها في يدي ثم أخذ بيدي وبالحربة ثم طعنه بها حتى قتله,268
0819_0091_SHBMV06P540C_WAIYA.txt,V06P540C_WAIYA,SNXV01P690F_BEG_WZATB قال ابن إسحاق ومن حلفائهم من بني أنيف أبو عقيل بن عبد الله بن ثعلبة ابن بيحان بن عامر بن الحارث بن مالك بن عامر بن أنيف بن جشم بن عبد الله ابن تيم بن إراش بن عامر بن عميلة بن قسميل بن فران بن بلي بن عمرو ابن الحاف بن قضاعة رجلان,232
0819_0092_SHBMV07P414F_WAIYA.txt,V07P414F_WAIYA,SNXV01P690F_BEG_WZATB قال ابن إسحاق ومن حلفائهم من بني أنيف أبو عقيل بن عبد الله بن ثعلبة ابن بيحان بن عامر بن الحارث بن مالك بن عامر بن أنيف بن جشم بن عبد الله ابن تيم بن إراش بن عامر بن عميلة بن قسميل بن فران بن بلي بن عمرو ابن الحاف بن قضاعة رجلان,227
0819_0093_NSSXV03P230C_WAIYA.txt,V03P230C_WAIYA,SNXV01P690F_BEG_WZATB قال ابن إسحاق ومن حلفائهم من بني أنيف أبو عقيل بن عبد الله بن ثعلبة ابن بيحان بن عامر بن الحارث بن مالك بن عامر بن أنيف بن جشم بن عبد الله ابن تيم بن إراش بن عامر بن عميلة بن قسميل بن فران بن بلي بن عمرو ابن الحاف بن قضاعة رجلان,294
0796_0094_HJRTV16P509B_WAIYA.txt,V16P509B_WAIYA,SNXV01P682K_BEG_WZATB قال ابن إسحاق ومن بني مخزوم بن يقظة بن مرة أبو سلمة بن عبد الأسد PageV01P682 واسم أبي سلمة عبد الله بن عبد الأسد بن هلال بن عبد الله بن عمر بن مخزوم وشماس بن عثمان بن الشريد بن سويد بن هرمي بن عامر بن مخزوم,307
0899_0095_SHBMV05P278C_WAIYA.txt,V05P278C_WAIYA,SNXV01P711R_BEG_WZATB قال ابن إسحاق والسائب بن أبي السائب بن عابد بن عبد الله بن عمر بن مخزوم,97
1414_0096_SHBMV06P169D_WAIYA.txt,V06P169D_WAIYA,SNXV02P429C_BEG_WZATB قال ابن إسحاق فحدثني حكيم بن حكيم عن أبي جعفر محمد بن علي قال فلما وضعوا السلاح أمر بهم خالد عند ذلك فكتفوا ثم عرضهم على السيف فقتل من قتل منهم فلما انتهى الخبر إلى رسول الله صلى الله عليه وسلم رفع يديه إلى السماء ثم قال اللهم إني أبرأ إليك مما صنع خالد بن الوليد,265
1631_0097_SHBMV06P250D_WAIYA.txt,V06P250D_WAIYA,SNXV02P651E_BEG_WZATB قال ابن إسحاق وحدثني سعيد بن عبيد بن السباق عن محمد بن أسامة عن أبيه أسامة بن زيد قال لما ثقل رسول الله صلى الله عليه وسلم هبطت وهبط الناس معي إلى المدينة فدخلت على رسول الله صلى الله عليه وسلم وقد أصمت فلا يتكلم فجعل يرفع يده إلى السماء ثم يضعها علي فأعرف أنه يدعو لي,277
0741_0098_SHBMV06P398F_WAIYA.txt,V06P398F_WAIYA,SNXV01P649E_BEG_WZATB قال ابن إسحاق وحدثني محمد بن عمرو بن عطاء أخو بني عامر بن لؤي أن عمر بن الخطاب قال لرسول الله صلى الله عليه وسلم يا رسول الله دعني أنزع ثنيتي سهيل بن عمرو ويدلع لسانه فلا يقوم عليك خطيبا في موطن أبدا قال فقال رسول الله صلى الله عليه وسلم لا أمثل به فيمثل الله بي وإن كنت نبيا,264
1298_0099_DKHXV03P339A_WAIYA.txt,V03P339A_WAIYA,SNXV02P331C_BEG_WZATB قال ابن إسحاق وحدثني سلام بن كركرة عن عمرو بن دينار عن جابر ابن عبد الله الأنصاري ولم يشهد جابر خيبر أن رسول الله صلى الله عليه وسلم حين نهى الناس عن أكل لحوم الحمر أذن لهم في أكل لحوم الخيل,182
1111_0100_DKHXV03P334A_WAIYA.txt,V03P334A_WAIYA,SNXV02P169C_BEG_WZATB قال حدثنا أبو محمد عبد الملك بن هشام قال حدثنا زياد بن عبد الله البكائي عن محمد بن إسحاق المطلبي قال حدثني عاصم بن عمر بن قتادة قال قدم على رسول الله صلى الله عليه وسلم بعد أحد رهط من عضل والقارة,150
0733_0101_SHBMV06P399I_WAIYA.txt,V06P399I_WAIYA,SNXV01P644M_BEG_WZATB قال ابن إسحاق ثم مضى رسول الله صلى الله عليه وسلم حتى قدم المدينة قبل الأسارى بيوم,113
